#Nucl_X Initial_stress Strength_excess Dc_0 Dc_Rate Seismic_Moment Ruptured_Area Rupture_velocity Stress_drop E_g E_r
1000. 0.1 0.01 0.4 0.06 0.59172E+17 0.47100E+07 0.34880E+04 0.37569E+08 0.24403E+14 0.98567E+13
1000. 0.1 0.01 0.4 0.09 0.53961E+17 0.40400E+07 0.35221E+04 0.40519E+08 0.24073E+14 0.96237E+13
1000. 0.1 0.01 0.4 0.12 0.50467E+17 0.36700E+07 0.35392E+04 0.42783E+08 0.23875E+14 0.94014E+13
1000. 0.1 0.01 0.4 0.15 0.47892E+17 0.33600E+07 0.35578E+04 0.44566E+08 0.23710E+14 0.91836E+13
1000. 0.1 0.01 0.5 0.0 0.50785E+17 0.39700E+07 0.34487E+04 0.41154E+08 0.24372E+14 0.78384E+13
1000. 0.1 0.01 0.5 0.03 0.46752E+17 0.34400E+07 0.34835E+04 0.44044E+08 0.24081E+14 0.76545E+13
1000. 0.1 0.01 0.5 0.06 0.44057E+17 0.30900E+07 0.34996E+04 0.46164E+08 0.23869E+14 0.74759E+13
1000. 0.1 0.01 0.5 0.09 0.42020E+17 0.29100E+07 0.35142E+04 0.47860E+08 0.23690E+14 0.73033E+13
1000. 0.1 0.01 0.5 0.12 0.40405E+17 0.27400E+07 0.35358E+04 0.49226E+08 0.23520E+14 0.71335E+13
1000. 0.1 0.01 0.5 0.15 0.39050E+17 0.26100E+07 0.35426E+04 0.50400E+08 0.23363E+14 0.69693E+13
1000. 0.1 0.03 0.1 0.0 0.22480E+19 0.83390E+08 0.33342E+04 0.12450E+08 0.21608E+15 0.21526E+15
1000. 0.1 0.03 0.1 0.03 0.18898E+19 0.77890E+08 0.32369E+04 0.11567E+08 0.25119E+15 0.85677E+14
1000. 0.1 0.03 0.1 0.06 0.10062E+19 0.48830E+08 0.29854E+04 0.11758E+08 0.14375E+15 0.38593E+14
1000. 0.1 0.03 0.1 0.09 0.31117E+18 0.18520E+08 0.30118E+04 0.18187E+08 0.56676E+14 0.30542E+14
1000. 0.1 0.03 0.1 0.12 0.15722E+18 0.98500E+07 0.32717E+04 0.27505E+08 0.37776E+14 0.28868E+14
1000. 0.1 0.03 0.1 0.15 0.11497E+18 0.69000E+07 0.34223E+04 0.34551E+08 0.33503E+14 0.27719E+14
1000. 0.1 0.03 0.2 0.0 0.21079E+19 0.81000E+08 0.32733E+04 0.12136E+08 0.23940E+15 0.15486E+15
1000. 0.1 0.03 0.2 0.03 0.17289E+19 0.75950E+08 0.30910E+04 0.11060E+08 0.24759E+15 0.47084E+14
1000. 0.1 0.03 0.2 0.06 0.35757E+18 0.21160E+08 0.26310E+04 0.16542E+08 0.66685E+14 0.24471E+14
1000. 0.1 0.03 0.2 0.09 0.11629E+18 0.73400E+07 0.32768E+04 0.33132E+08 0.35891E+14 0.23490E+14
1000. 0.1 0.03 0.2 0.12 0.89993E+17 0.53800E+07 0.34219E+04 0.40373E+08 0.33136E+14 0.22859E+14
1000. 0.1 0.03 0.2 0.15 0.79173E+17 0.45500E+07 0.34970E+04 0.44537E+08 0.32028E+14 0.22316E+14
1000. 0.1 0.03 0.3 0.0 0.19774E+19 0.78360E+08 0.31699E+04 0.11871E+08 0.25409E+15 0.10769E+15
1000. 0.1 0.03 0.3 0.03 0.12177E+19 0.57740E+08 0.18511E+04 0.11015E+08 0.18233E+15 0.24391E+14
1000. 0.1 0.03 0.3 0.06 0.81207E+17 0.49400E+07 0.33575E+04 0.42519E+08 0.33851E+14 0.19363E+14
1000. 0.1 0.03 0.3 0.09 0.70655E+17 0.40700E+07 0.34228E+04 0.47534E+08 0.32822E+14 0.18939E+14
1000. 0.1 0.03 0.3 0.12 0.65077E+17 0.36400E+07 0.34791E+04 0.50642E+08 0.32275E+14 0.18515E+14
1000. 0.1 0.03 0.3 0.15 0.61143E+17 0.32800E+07 0.35081E+04 0.52989E+08 0.31805E+14 0.18127E+14
1000. 0.1 0.03 0.4 0.0 0.70862E+17 0.43900E+07 0.33214E+04 0.45674E+08 0.33629E+14 0.16252E+14
1000. 0.1 0.03 0.4 0.03 0.61797E+17 0.36300E+07 0.34048E+04 0.51023E+08 0.32642E+14 0.15952E+14
1000. 0.1 0.03 0.4 0.06 0.56950E+17 0.31900E+07 0.34445E+04 0.54595E+08 0.32250E+14 0.15668E+14
1000. 0.1 0.03 0.4 0.09 0.53610E+17 0.29400E+07 0.34885E+04 0.57459E+08 0.32086E+14 0.15388E+14
1000. 0.1 0.03 0.4 0.12 0.51183E+17 0.27300E+07 0.34956E+04 0.59748E+08 0.32019E+14 0.15111E+14
1000. 0.1 0.03 0.4 0.15 0.49230E+17 0.26000E+07 0.35167E+04 0.61697E+08 0.31972E+14 0.14838E+14
1000. 0.1 0.03 0.5 0.0 0.49919E+17 0.27800E+07 0.34142E+04 0.59952E+08 0.32954E+14 0.13169E+14
1000. 0.1 0.03 0.5 0.03 0.47630E+17 0.26000E+07 0.34264E+04 0.62274E+08 0.32795E+14 0.12918E+14
1000. 0.1 0.03 0.5 0.06 0.45856E+17 0.23800E+07 0.34417E+04 0.64137E+08 0.32663E+14 0.12664E+14
1000. 0.1 0.03 0.5 0.09 0.44418E+17 0.22800E+07 0.34531E+04 0.65713E+08 0.32579E+14 0.12405E+14
1000. 0.1 0.03 0.5 0.12 0.43178E+17 0.21600E+07 0.34567E+04 0.67047E+08 0.32435E+14 0.12181E+14
1000. 0.1 0.03 0.5 0.15 0.42080E+17 0.20700E+07 0.34599E+04 0.68287E+08 0.32351E+14 0.11935E+14
1000. 0.1 0.05 0.1 0.0 0.22382E+19 0.82760E+08 0.33041E+04 0.13002E+08 0.23071E+15 0.21778E+15
1000. 0.1 0.05 0.1 0.03 0.17994E+19 0.76080E+08 0.31568E+04 0.11892E+08 0.25363E+15 0.76160E+14
1000. 0.1 0.05 0.1 0.06 0.58956E+18 0.29650E+08 0.27941E+04 0.15929E+08 0.10050E+15 0.44231E+14
1000. 0.1 0.05 0.1 0.09 0.19779E+18 0.11010E+08 0.32055E+04 0.29650E+08 0.49721E+14 0.40662E+14
1000. 0.1 0.05 0.1 0.12 0.13321E+18 0.69900E+07 0.33569E+04 0.39935E+08 0.43146E+14 0.38840E+14
1000. 0.1 0.05 0.1 0.15 0.11014E+18 0.54600E+07 0.34708E+04 0.46349E+08 0.40881E+14 0.37794E+14
1000. 0.1 0.05 0.2 0.0 0.20462E+19 0.79370E+08 0.32255E+04 0.12628E+08 0.24741E+15 0.15079E+15
1000. 0.1 0.05 0.2 0.03 0.14035E+19 0.62090E+08 0.26810E+04 0.11992E+08 0.21776E+15 0.41633E+14
1000. 0.1 0.05 0.2 0.06 0.14888E+18 0.83700E+07 0.31003E+04 0.35529E+08 0.47869E+14 0.33653E+14
1000. 0.1 0.05 0.2 0.09 0.10522E+18 0.53900E+07 0.33418E+04 0.46659E+08 0.42973E+14 0.32693E+14
1000. 0.1 0.05 0.2 0.12 0.91125E+17 0.44200E+07 0.34265E+04 0.52246E+08 0.41416E+14 0.31957E+14
1000. 0.1 0.05 0.2 0.15 0.83061E+17 0.38400E+07 0.34807E+04 0.56254E+08 0.40713E+14 0.31298E+14
1000. 0.1 0.05 0.3 0.0 0.19287E+19 0.77700E+08 0.30339E+04 0.12339E+08 0.26803E+15 0.98743E+14
1000. 0.1 0.05 0.3 0.03 0.99027E+17 0.52400E+07 0.32537E+04 0.47695E+08 0.44598E+14 0.28193E+14
1000. 0.1 0.05 0.3 0.06 0.82864E+17 0.40000E+07 0.33671E+04 0.54999E+08 0.42563E+14 0.27674E+14
1000. 0.1 0.05 0.3 0.09 0.75244E+17 0.35000E+07 0.34286E+04 0.59495E+08 0.41824E+14 0.27168E+14
1000. 0.1 0.05 0.3 0.12 0.70459E+17 0.31500E+07 0.34617E+04 0.62763E+08 0.41495E+14 0.26659E+14
1000. 0.1 0.05 0.3 0.15 0.67014E+17 0.29700E+07 0.34842E+04 0.65410E+08 0.41423E+14 0.26132E+14
1000. 0.1 0.05 0.4 0.0 0.73805E+17 0.36000E+07 0.33306E+04 0.59170E+08 0.43428E+14 0.23875E+14
1000. 0.1 0.05 0.4 0.03 0.67694E+17 0.31200E+07 0.33983E+04 0.63355E+08 0.42658E+14 0.23439E+14
1000. 0.1 0.05 0.4 0.06 0.63754E+17 0.28500E+07 0.34134E+04 0.66338E+08 0.42189E+14 0.22992E+14
1000. 0.1 0.05 0.4 0.09 0.60738E+17 0.26800E+07 0.34322E+04 0.68882E+08 0.41891E+14 0.22588E+14
1000. 0.1 0.05 0.4 0.12 0.58233E+17 0.24900E+07 0.34430E+04 0.71227E+08 0.41716E+14 0.22207E+14
1000. 0.1 0.05 0.4 0.15 0.56223E+17 0.24000E+07 0.34634E+04 0.73125E+08 0.41521E+14 0.21841E+14
1000. 0.1 0.05 0.5 0.0 0.56145E+17 0.25200E+07 0.34006E+04 0.72106E+08 0.42519E+14 0.19873E+14
1000. 0.1 0.05 0.5 0.03 0.53860E+17 0.23600E+07 0.34170E+04 0.74742E+08 0.42472E+14 0.19568E+14
1000. 0.1 0.05 0.5 0.06 0.52057E+17 0.22300E+07 0.34270E+04 0.76958E+08 0.42474E+14 0.19267E+14
1000. 0.1 0.05 0.5 0.09 0.50560E+17 0.21200E+07 0.34535E+04 0.78831E+08 0.42463E+14 0.18963E+14
1000. 0.1 0.05 0.5 0.12 0.49297E+17 0.20500E+07 0.34580E+04 0.80425E+08 0.42438E+14 0.18664E+14
1000. 0.1 0.05 0.5 0.15 0.48203E+17 0.19500E+07 0.34604E+04 0.81777E+08 0.42382E+14 0.18369E+14
1000. 0.1 0.07 0.1 0.0 0.21871E+19 0.81550E+08 0.33298E+04 0.13582E+08 0.23561E+15 0.22220E+15
1000. 0.1 0.07 0.1 0.03 0.16170E+19 0.67890E+08 0.30525E+04 0.12618E+08 0.23589E+15 0.78560E+14
1000. 0.1 0.07 0.1 0.06 0.34016E+18 0.17380E+08 0.32305E+04 0.24881E+08 0.75417E+14 0.55019E+14
1000. 0.1 0.07 0.1 0.09 0.16705E+18 0.82200E+07 0.40558E+04 0.41718E+08 0.55037E+14 0.52366E+14
1000. 0.1 0.07 0.1 0.12 0.13066E+18 0.59600E+07 0.44543E+04 0.50750E+08 0.51380E+14 0.50812E+14
1000. 0.1 0.07 0.1 0.15 0.11364E+18 0.48600E+07 0.47057E+04 0.56827E+08 0.49878E+14 0.49647E+14
1000. 0.1 0.07 0.2 0.0 0.20074E+19 0.78310E+08 0.32443E+04 0.13313E+08 0.26205E+15 0.14982E+15
1000. 0.1 0.07 0.2 0.03 0.74378E+18 0.35040E+08 0.21146E+04 0.16147E+08 0.13870E+15 0.46391E+14
1000. 0.1 0.07 0.2 0.06 0.13084E+18 0.61900E+07 0.42658E+04 0.49414E+08 0.54977E+14 0.44660E+14
1000. 0.1 0.07 0.2 0.09 0.10779E+18 0.46500E+07 0.46262E+04 0.57915E+08 0.52514E+14 0.43695E+14
1000. 0.1 0.07 0.2 0.12 0.97074E+17 0.39900E+07 0.48559E+04 0.62967E+08 0.51369E+14 0.42833E+14
1000. 0.1 0.07 0.2 0.15 0.90227E+17 0.35900E+07 0.50227E+04 0.66659E+08 0.50772E+14 0.41920E+14
1000. 0.1 0.07 0.3 0.0 0.18960E+19 0.77040E+08 0.27489E+04 0.12767E+08 0.28045E+15 0.92608E+14
1000. 0.1 0.07 0.3 0.03 0.10078E+18 0.44800E+07 0.46122E+04 0.59506E+08 0.54090E+14 0.38335E+14
1000. 0.1 0.07 0.3 0.06 0.89334E+17 0.36500E+07 0.48825E+04 0.65865E+08 0.53002E+14 0.37680E+14
1000. 0.1 0.07 0.3 0.09 0.83010E+17 0.32600E+07 0.50760E+04 0.69973E+08 0.52553E+14 0.36964E+14
1000. 0.1 0.07 0.3 0.12 0.78686E+17 0.30200E+07 0.51951E+04 0.72949E+08 0.52167E+14 0.36296E+14
1000. 0.1 0.07 0.3 0.15 0.75177E+17 0.28300E+07 0.53077E+04 0.75553E+08 0.51831E+14 0.35705E+14
1000. 0.1 0.07 0.4 0.0 0.80905E+17 0.33200E+07 0.49867E+04 0.69796E+08 0.53904E+14 0.33123E+14
1000. 0.1 0.07 0.4 0.03 0.75302E+17 0.29400E+07 0.51621E+04 0.74226E+08 0.53582E+14 0.32558E+14
1000. 0.1 0.07 0.4 0.06 0.71699E+17 0.27500E+07 0.52886E+04 0.77280E+08 0.53390E+14 0.32003E+14
1000. 0.1 0.07 0.4 0.09 0.69017E+17 0.25700E+07 0.53670E+04 0.79653E+08 0.53265E+14 0.31459E+14
1000. 0.1 0.07 0.4 0.12 0.66751E+17 0.24600E+07 0.54682E+04 0.81619E+08 0.53025E+14 0.30940E+14
1000. 0.1 0.07 0.4 0.15 0.64745E+17 0.23300E+07 0.55424E+04 0.83366E+08 0.52728E+14 0.30456E+14
1000. 0.1 0.07 0.5 0.0 0.65148E+17 0.24400E+07 0.54057E+04 0.81534E+08 0.53812E+14 0.28051E+14
1000. 0.1 0.07 0.5 0.03 0.62590E+17 0.23200E+07 0.55150E+04 0.84265E+08 0.53647E+14 0.27635E+14
1000. 0.1 0.07 0.5 0.06 0.60554E+17 0.21900E+07 0.56074E+04 0.86427E+08 0.53431E+14 0.27226E+14
1000. 0.1 0.07 0.5 0.09 0.58766E+17 0.20900E+07 0.56702E+04 0.88407E+08 0.53231E+14 0.26837E+14
1000. 0.1 0.07 0.5 0.12 0.57159E+17 0.20000E+07 0.57502E+04 0.90418E+08 0.53169E+14 0.26482E+14
1000. 0.1 0.07 0.5 0.15 0.55708E+17 0.19200E+07 0.58425E+04 0.92385E+08 0.53175E+14 0.26141E+14
1000. 0.1 0.09 0.1 0.0 0.21389E+19 0.80130E+08 0.32724E+04 0.14282E+08 0.24161E+15 0.22918E+15
1000. 0.1 0.09 0.1 0.03 0.13289E+19 0.55260E+08 0.27972E+04 0.14481E+08 0.21400E+15 0.82577E+14
1000. 0.1 0.09 0.1 0.06 0.25533E+18 0.12360E+08 0.32237E+04 0.36127E+08 0.73884E+14 0.68277E+14
1000. 0.1 0.09 0.1 0.09 0.16142E+18 0.70300E+07 0.36764E+04 0.51687E+08 0.62109E+14 0.66475E+14
1000. 0.1 0.09 0.1 0.12 0.13412E+18 0.53800E+07 0.39200E+04 0.60879E+08 0.61292E+14 0.64546E+14
1000. 0.1 0.09 0.1 0.15 0.12018E+18 0.45400E+07 0.40568E+04 0.66477E+08 0.59880E+14 0.63243E+14
1000. 0.1 0.09 0.2 0.0 0.19859E+19 0.77700E+08 0.31377E+04 0.13931E+08 0.27529E+15 0.15109E+15
1000. 0.1 0.09 0.2 0.03 0.20527E+18 0.10000E+08 0.31924E+04 0.41992E+08 0.74276E+14 0.58567E+14
1000. 0.1 0.09 0.2 0.06 0.13168E+18 0.54400E+07 0.37643E+04 0.60379E+08 0.64986E+14 0.57545E+14
1000. 0.1 0.09 0.2 0.09 0.11404E+18 0.42900E+07 0.39412E+04 0.68069E+08 0.63196E+14 0.56435E+14
1000. 0.1 0.09 0.2 0.12 0.10463E+18 0.37600E+07 0.40467E+04 0.73141E+08 0.62524E+14 0.55420E+14
1000. 0.1 0.09 0.2 0.15 0.98540E+17 0.34100E+07 0.41202E+04 0.76674E+08 0.62125E+14 0.54316E+14
1000. 0.1 0.09 0.3 0.0 0.13224E+18 0.58000E+07 0.35990E+04 0.58573E+08 0.68297E+14 0.51077E+14
1000. 0.1 0.09 0.3 0.03 0.10762E+18 0.41000E+07 0.38779E+04 0.69634E+08 0.65307E+14 0.50192E+14
1000. 0.1 0.09 0.3 0.06 0.97864E+17 0.35300E+07 0.40061E+04 0.75324E+08 0.64329E+14 0.49278E+14
1000. 0.1 0.09 0.3 0.09 0.91792E+17 0.31900E+07 0.40845E+04 0.79414E+08 0.63874E+14 0.48470E+14
1000. 0.1 0.09 0.3 0.12 0.87383E+17 0.29300E+07 0.41566E+04 0.82808E+08 0.63807E+14 0.47711E+14
1000. 0.1 0.09 0.3 0.15 0.84068E+17 0.27400E+07 0.42060E+04 0.85427E+08 0.63745E+14 0.46935E+14
1000. 0.1 0.09 0.4 0.0 0.90073E+17 0.32100E+07 0.40026E+04 0.79284E+08 0.66194E+14 0.43866E+14
1000. 0.1 0.09 0.4 0.03 0.84746E+17 0.29300E+07 0.41010E+04 0.83236E+08 0.65502E+14 0.43210E+14
1000. 0.1 0.09 0.4 0.06 0.80720E+17 0.26800E+07 0.41593E+04 0.86640E+08 0.65194E+14 0.42587E+14
1000. 0.1 0.09 0.4 0.09 0.77663E+17 0.25500E+07 0.42046E+04 0.89465E+08 0.65111E+14 0.41970E+14
1000. 0.1 0.09 0.4 0.12 0.75245E+17 0.24300E+07 0.42559E+04 0.91789E+08 0.65085E+14 0.41358E+14
1000. 0.1 0.09 0.4 0.15 0.73258E+17 0.23400E+07 0.42752E+04 0.93732E+08 0.65079E+14 0.40747E+14
1000. 0.1 0.09 0.5 0.0 0.74407E+17 0.24500E+07 0.41708E+04 0.91239E+08 0.66749E+14 0.37879E+14
1000. 0.1 0.09 0.5 0.03 0.71962E+17 0.23700E+07 0.42261E+04 0.93556E+08 0.66424E+14 0.37334E+14
1000. 0.1 0.09 0.5 0.06 0.69852E+17 0.22400E+07 0.42672E+04 0.95572E+08 0.66086E+14 0.36800E+14
1000. 0.1 0.09 0.5 0.09 0.67911E+17 0.21100E+07 0.42954E+04 0.97643E+08 0.65879E+14 0.36316E+14
1000. 0.1 0.09 0.5 0.12 0.66044E+17 0.20500E+07 0.43163E+04 0.99923E+08 0.65856E+14 0.35850E+14
1000. 0.1 0.09 0.5 0.15 0.64504E+17 0.19700E+07 0.43491E+04 0.10175E+09 0.65767E+14 0.35386E+14
1000. 0.1 0.11 0.1 0.0 0.21062E+19 0.79000E+08 0.32356E+04 0.15012E+08 0.24800E+15 0.23928E+15
1000. 0.1 0.11 0.1 0.03 0.10046E+19 0.42570E+08 0.25974E+04 0.17831E+08 0.18329E+15 0.92779E+14
1000. 0.1 0.11 0.1 0.06 0.22385E+18 0.98300E+07 0.33317E+04 0.47082E+08 0.77638E+14 0.84787E+14
1000. 0.1 0.11 0.1 0.09 0.16336E+18 0.63800E+07 0.36440E+04 0.61337E+08 0.72280E+14 0.82142E+14
1000. 0.1 0.11 0.1 0.12 0.14166E+18 0.50600E+07 0.37917E+04 0.69107E+08 0.70474E+14 0.80398E+14
1000. 0.1 0.11 0.1 0.15 0.12779E+18 0.43200E+07 0.39431E+04 0.76075E+08 0.71342E+14 0.78490E+14
1000. 0.1 0.11 0.2 0.0 0.19630E+19 0.76840E+08 0.30387E+04 0.14609E+08 0.28712E+15 0.15485E+15
1000. 0.1 0.11 0.2 0.03 0.17714E+18 0.75300E+07 0.33883E+04 0.56337E+08 0.80075E+14 0.73723E+14
1000. 0.1 0.11 0.2 0.06 0.13677E+18 0.49800E+07 0.36894E+04 0.70460E+08 0.76337E+14 0.72175E+14
1000. 0.1 0.11 0.2 0.09 0.12225E+18 0.41300E+07 0.38149E+04 0.77455E+08 0.75068E+14 0.70859E+14
1000. 0.1 0.11 0.2 0.12 0.11330E+18 0.36600E+07 0.39071E+04 0.82619E+08 0.74578E+14 0.69679E+14
1000. 0.1 0.11 0.2 0.15 0.10725E+18 0.33000E+07 0.39679E+04 0.86598E+08 0.74686E+14 0.68446E+14
1000. 0.1 0.11 0.3 0.0 0.13357E+18 0.50800E+07 0.35717E+04 0.70373E+08 0.80017E+14 0.64843E+14
1000. 0.1 0.11 0.3 0.03 0.11576E+18 0.39700E+07 0.37432E+04 0.79507E+08 0.78062E+14 0.63784E+14
1000. 0.1 0.11 0.3 0.06 0.10706E+18 0.34500E+07 0.38331E+04 0.84666E+08 0.76971E+14 0.62725E+14
1000. 0.1 0.11 0.3 0.09 0.10117E+18 0.31500E+07 0.39041E+04 0.88578E+08 0.76443E+14 0.61669E+14
1000. 0.1 0.11 0.3 0.12 0.96786E+17 0.29200E+07 0.39524E+04 0.91764E+08 0.76145E+14 0.60732E+14
1000. 0.1 0.11 0.3 0.15 0.93261E+17 0.27000E+07 0.39841E+04 0.94616E+08 0.76153E+14 0.59839E+14
1000. 0.1 0.11 0.4 0.0 0.99471E+17 0.31600E+07 0.38092E+04 0.88403E+08 0.79120E+14 0.56403E+14
1000. 0.1 0.11 0.4 0.03 0.94160E+17 0.28800E+07 0.38884E+04 0.92675E+08 0.78896E+14 0.55589E+14
1000. 0.1 0.11 0.4 0.06 0.90408E+17 0.26800E+07 0.39445E+04 0.95785E+08 0.78686E+14 0.54773E+14
1000. 0.1 0.11 0.4 0.09 0.87343E+17 0.25400E+07 0.39714E+04 0.98348E+08 0.78399E+14 0.53986E+14
1000. 0.1 0.11 0.4 0.12 0.84701E+17 0.24400E+07 0.40100E+04 0.10066E+09 0.78118E+14 0.53278E+14
1000. 0.1 0.11 0.4 0.15 0.82303E+17 0.23300E+07 0.40348E+04 0.10307E+09 0.78131E+14 0.52600E+14
1000. 0.1 0.11 0.5 0.0 0.83535E+17 0.24400E+07 0.39439E+04 0.10056E+09 0.80065E+14 0.49396E+14
1000. 0.1 0.11 0.5 0.03 0.80964E+17 0.23500E+07 0.39733E+04 0.10319E+09 0.80016E+14 0.48739E+14
1000. 0.1 0.11 0.5 0.06 0.78873E+17 0.22600E+07 0.39882E+04 0.10539E+09 0.80027E+14 0.48078E+14
1000. 0.1 0.11 0.5 0.09 0.77060E+17 0.21600E+07 0.40131E+04 0.10728E+09 0.79983E+14 0.47419E+14
1000. 0.1 0.11 0.5 0.12 0.75399E+17 0.21000E+07 0.40374E+04 0.10897E+09 0.79825E+14 0.46797E+14
1000. 0.1 0.11 0.5 0.15 0.73844E+17 0.20400E+07 0.40661E+04 0.11053E+09 0.79583E+14 0.46208E+14
1000. 0.2 0.01 0.1 0.0 0.48302E+19 0.86150E+08 0.34236E+04 0.23920E+08 0.71412E+15 0.10665E+16
1000. 0.2 0.01 0.1 0.03 0.44473E+19 0.82460E+08 0.33855E+04 0.23884E+08 0.86527E+15 0.77176E+15
1000. 0.2 0.01 0.1 0.06 0.42198E+19 0.81090E+08 0.33649E+04 0.23120E+08 0.93649E+15 0.56713E+15
1000. 0.2 0.01 0.1 0.09 0.39563E+19 0.78770E+08 0.33473E+04 0.22359E+08 0.98646E+15 0.37682E+15
1000. 0.2 0.01 0.1 0.12 0.35540E+19 0.77670E+08 0.33348E+04 0.20966E+08 0.89049E+15 0.25787E+15
1000. 0.2 0.01 0.1 0.15 0.29842E+19 0.75350E+08 0.33255E+04 0.19759E+08 0.72542E+15 0.18332E+15
1000. 0.2 0.01 0.2 0.0 0.46497E+19 0.84860E+08 0.33760E+04 0.24069E+08 0.80450E+15 0.92025E+15
1000. 0.2 0.01 0.2 0.03 0.43507E+19 0.81960E+08 0.33622E+04 0.23519E+08 0.88922E+15 0.68777E+15
1000. 0.2 0.01 0.2 0.06 0.41272E+19 0.79650E+08 0.33438E+04 0.23167E+08 0.10090E+16 0.46459E+15
1000. 0.2 0.01 0.2 0.09 0.38425E+19 0.78280E+08 0.33244E+04 0.21933E+08 0.98864E+15 0.31019E+15
1000. 0.2 0.01 0.2 0.12 0.33798E+19 0.77010E+08 0.33093E+04 0.20480E+08 0.86152E+15 0.20524E+15
1000. 0.2 0.01 0.2 0.15 0.27344E+19 0.73120E+08 0.32922E+04 0.19370E+08 0.67237E+15 0.14390E+15
1000. 0.2 0.01 0.3 0.0 0.45320E+19 0.83500E+08 0.33575E+04 0.24041E+08 0.87109E+15 0.80804E+15
1000. 0.2 0.01 0.3 0.03 0.42537E+19 0.81390E+08 0.33429E+04 0.23662E+08 0.97557E+15 0.57561E+15
1000. 0.2 0.01 0.3 0.06 0.40333E+19 0.78590E+08 0.33221E+04 0.22773E+08 0.10225E+16 0.39309E+15
1000. 0.2 0.01 0.3 0.09 0.37155E+19 0.77780E+08 0.32987E+04 0.21457E+08 0.97905E+15 0.24959E+15
1000. 0.2 0.01 0.3 0.12 0.31662E+19 0.76170E+08 0.32752E+04 0.19956E+08 0.81441E+15 0.15940E+15
1000. 0.2 0.01 0.3 0.15 0.24384E+19 0.68420E+08 0.32463E+04 0.19081E+08 0.60664E+15 0.11041E+15
1000. 0.2 0.01 0.4 0.0 0.44207E+19 0.82340E+08 0.33423E+04 0.23948E+08 0.92133E+15 0.71027E+15
1000. 0.2 0.01 0.4 0.03 0.41687E+19 0.80710E+08 0.33223E+04 0.23356E+08 0.10011E+16 0.49946E+15
1000. 0.2 0.01 0.4 0.06 0.39403E+19 0.78140E+08 0.32968E+04 0.22379E+08 0.10338E+16 0.32524E+15
1000. 0.2 0.01 0.4 0.09 0.35641E+19 0.77350E+08 0.32645E+04 0.20942E+08 0.95501E+15 0.19530E+15
1000. 0.2 0.01 0.4 0.12 0.29008E+19 0.74350E+08 0.32243E+04 0.19463E+08 0.74997E+15 0.12012E+15
1000. 0.2 0.01 0.4 0.15 0.20764E+19 0.60730E+08 0.31837E+04 0.19113E+08 0.52862E+15 0.83021E+14
1000. 0.2 0.01 0.5 0.0 0.43037E+19 0.81540E+08 0.33246E+04 0.23696E+08 0.94611E+15 0.62556E+15
1000. 0.2 0.01 0.5 0.03 0.40873E+19 0.79430E+08 0.32992E+04 0.23059E+08 0.10244E+16 0.42816E+15
1000. 0.2 0.01 0.5 0.06 0.38446E+19 0.77850E+08 0.32615E+04 0.21988E+08 0.10417E+16 0.26111E+15
1000. 0.2 0.01 0.5 0.09 0.33734E+19 0.76730E+08 0.32108E+04 0.20382E+08 0.91222E+15 0.14743E+15
1000. 0.2 0.01 0.5 0.12 0.25654E+19 0.69690E+08 0.31414E+04 0.19067E+08 0.66666E+15 0.87206E+14
1000. 0.2 0.01 0.5 0.15 0.16263E+19 0.50110E+08 0.30863E+04 0.19598E+08 0.42893E+15 0.62247E+14
1000. 0.2 0.03 0.1 0.0 0.47010E+19 0.84490E+08 0.34208E+04 0.24865E+08 0.75153E+15 0.10499E+16
1000. 0.2 0.03 0.1 0.03 0.44376E+19 0.82240E+08 0.33745E+04 0.24591E+08 0.94825E+15 0.73357E+15
1000. 0.2 0.03 0.1 0.06 0.41724E+19 0.79460E+08 0.33457E+04 0.23732E+08 0.10126E+16 0.51344E+15
1000. 0.2 0.03 0.1 0.09 0.38475E+19 0.78190E+08 0.33163E+04 0.22458E+08 0.99215E+15 0.33950E+15
1000. 0.2 0.03 0.1 0.12 0.33126E+19 0.75850E+08 0.32855E+04 0.21100E+08 0.85270E+15 0.22450E+15
1000. 0.2 0.03 0.1 0.15 0.25270E+19 0.63510E+08 0.32426E+04 0.20807E+08 0.64293E+15 0.16740E+15
1000. 0.2 0.03 0.2 0.0 0.46313E+19 0.84170E+08 0.33736E+04 0.24634E+08 0.84045E+15 0.91781E+15
1000. 0.2 0.03 0.2 0.03 0.43272E+19 0.81660E+08 0.33488E+04 0.24259E+08 0.98134E+15 0.63649E+15
1000. 0.2 0.03 0.2 0.06 0.40616E+19 0.78620E+08 0.33183E+04 0.23328E+08 0.10299E+16 0.43028E+15
1000. 0.2 0.03 0.2 0.09 0.37051E+19 0.77640E+08 0.32828E+04 0.21991E+08 0.98591E+15 0.26982E+15
1000. 0.2 0.03 0.2 0.12 0.30521E+19 0.72480E+08 0.32332E+04 0.20790E+08 0.80389E+15 0.17402E+15
1000. 0.2 0.03 0.2 0.15 0.21754E+19 0.56290E+08 0.31733E+04 0.21213E+08 0.58036E+15 0.13084E+15
1000. 0.2 0.03 0.3 0.0 0.45298E+19 0.83110E+08 0.33503E+04 0.24505E+08 0.91457E+15 0.79619E+15
1000. 0.2 0.03 0.3 0.03 0.42161E+19 0.80280E+08 0.33241E+04 0.23925E+08 0.10067E+16 0.54785E+15
